species,lon,lat
Crypturellus tataupa,-57.2628,-25.1414
Crypturellus tataupa,-64.2392,-25.1483
Crypturellus tataupa,-61.1162,-25.1483
Crypturellus tataupa,-53.8086,-25.1491
Crypturellus tataupa,-58.1778,-25.1505
Crypturellus tataupa,-59.9277,-25.1524
Crypturellus tataupa,-59.188,-25.1549
Crypturellus tataupa,-65.4927,-25.1626
Crypturellus tataupa,-58.6626,-25.1686
Crypturellus tataupa,-48.2998,-25.1711
Crypturellus tataupa,-57.7482,-25.1739
Crypturellus tataupa,-58.129,-25.1748
Crypturellus tataupa,-57.5631,-25.188
Crypturellus tataupa,-65.8428,-25.188
Crypturellus tataupa,-57.4406,-25.1943
Crypturellus tataupa,-54.51,-25.2
Crypturellus tataupa,-56.06,-25.2
Crypturellus tataupa,-48.0498,-25.201
Crypturellus tataupa,-65.4417,-25.2026
Crypturellus tataupa,-59.8232,-25.2112
Crypturellus tataupa,-64.9333,-25.2167
Crypturellus tataupa,-58.5079,-25.2175
Crypturellus tataupa,-56.2979,-25.2186
Crypturellus tataupa,-56.17,-25.22
Crypturellus tataupa,-59.7154,-25.2236
Crypturellus tataupa,-64.4794,-25.2284
Crypturellus tataupa,-57.6927,-25.2316
Crypturellus tataupa,-58.8713,-25.2345
Crypturellus tataupa,-48.7574,-25.2405
Crypturellus tataupa,-64.3929,-25.2474
Crypturellus tataupa,-58.7612,-25.2477
Crypturellus tataupa,-57.328,-25.248
Crypturellus tataupa,-61.0749,-25.2487
Crypturellus tataupa,-57.6379,-25.2546
Crypturellus tataupa,-58.697,-25.2558
Crypturellus tataupa,-56.13,-25.26
Crypturellus tataupa,-64.681,-25.2683
Crypturellus tataupa,-64.7307,-25.2748
Crypturellus tataupa,-48.7833,-25.2833
Crypturellus tataupa,-57.1732,-25.2901
Crypturellus tataupa,-65.4611,-25.2914
Crypturellus tataupa,-58.7221,-25.2972
Crypturellus tataupa,-55.33,-25.3
Crypturellus tataupa,-57.1248,-25.3028
Crypturellus tataupa,-65.2747,-25.3072
Crypturellus tataupa,-57.2681,-25.3138
Crypturellus tataupa,-48.9774,-25.3147
Crypturellus tataupa,-64.7082,-25.3222
Crypturellus tataupa,-48.6581,-25.3231
Crypturellus tataupa,-57.4167,-25.3298
Crypturellus tataupa,-58.6854,-25.3307
Crypturellus tataupa,-65.5235,-25.3513
Crypturellus tataupa,-54.58,-25.36
Crypturellus tataupa,-59.5326,-25.3637
Crypturellus tataupa,-57.3011,-25.3642
Crypturellus tataupa,-56.74,-25.37
Crypturellus tataupa,-58.6287,-25.3747
Crypturellus tataupa,-54,-25.375
Crypturellus tataupa,-57.0967,-25.3833
Crypturellus tataupa,-59.5831,-25.3845
Crypturellus tataupa,-56.91,-25.41
Crypturellus tataupa,-60.9875,-25.4135
Crypturellus tataupa,-48.7715,-25.4136
Crypturellus tataupa,-48.8745,-25.4219
Crypturellus tataupa,-48.7132,-25.4331
Crypturellus tataupa,-54.5015,-25.4444
Crypturellus tataupa,-55.1455,-25.4458
Crypturellus tataupa,-54.0631,-25.4475
Crypturellus tataupa,-59.505,-25.4483
Crypturellus tataupa,-49.6151,-25.4493
Crypturellus tataupa,-54.8429,-25.4565
Crypturellus tataupa,-57.5385,-25.4583
Crypturellus tataupa,-58.5857,-25.4655
Crypturellus tataupa,-48.8667,-25.4667
Crypturellus tataupa,-58.7501,-25.4698
Crypturellus tataupa,-65.039,-25.4714
Crypturellus tataupa,-56.7976,-25.4726
Crypturellus tataupa,-65.5588,-25.4802
Crypturellus tataupa,-48.7661,-25.4812
Crypturellus tataupa,-59.1526,-25.483
Crypturellus tataupa,-64.9833,-25.4833
Crypturellus tataupa,-59.268,-25.4837
Crypturellus tataupa,-61.8212,-25.4895
Crypturellus tataupa,-48.8233,-25.4907
Crypturellus tataupa,-53.6675,-25.495
Crypturellus tataupa,-54.112,-25.5042
Crypturellus tataupa,-56.106,-25.5065
Crypturellus tataupa,-54.5851,-25.5154
Crypturellus tataupa,-59.168,-25.5298
Crypturellus tataupa,-49.0127,-25.5411
Crypturellus tataupa,-54.1381,-25.5525
Crypturellus tataupa,-54.5214,-25.5551
Crypturellus tataupa,-57.078,-25.558
Crypturellus tataupa,-53.8068,-25.5636
Crypturellus tataupa,-48.614,-25.5747
Crypturellus tataupa,-63.3597,-25.5774
Crypturellus tataupa,-48.5,-25.5833
Crypturellus tataupa,-63.9393,-25.5854
Crypturellus tataupa,-48.9557,-25.5856
Crypturellus tataupa,-54.0687,-25.5858
Crypturellus tataupa,-48.8151,-25.5893
Crypturellus tataupa,-57.5702,-25.5896
Crypturellus tataupa,-63.264,-25.594
Crypturellus tataupa,-57.1284,-25.602
Crypturellus tataupa,-54.5488,-25.6069
Crypturellus tataupa,-54.5991,-25.607
Crypturellus tataupa,-59.1889,-25.6134
Crypturellus tataupa,-54.4866,-25.615
Crypturellus tataupa,-54.1306,-25.6256
Crypturellus tataupa,-56.8014,-25.6293
Crypturellus tataupa,-55.4833,-25.6333
Crypturellus tataupa,-65.4847,-25.6421
Crypturellus tataupa,-54.4383,-25.6425
Crypturellus tataupa,-60.9333,-25.6452
Crypturellus tataupa,-53.9566,-25.6459
Crypturellus tataupa,-63.2361,-25.6477
Crypturellus tataupa,-59.1505,-25.6486
Crypturellus tataupa,-59.0641,-25.6514
Crypturellus tataupa,-61.7119,-25.655
Crypturellus tataupa,-54.5487,-25.6553
Crypturellus tataupa,-61.9966,-25.6559
Crypturellus tataupa,-56.908,-25.658
Crypturellus tataupa,-60.2412,-25.6611
Crypturellus tataupa,-65.6288,-25.6625
Crypturellus tataupa,-61.5099,-25.668
Crypturellus tataupa,-54.4985,-25.6692
Crypturellus tataupa,-54.0429,-25.6722
Crypturellus tataupa,-54.2709,-25.6736
Crypturellus tataupa,-57.7191,-25.6811
Crypturellus tataupa,-53.8534,-25.6823
Crypturellus tataupa,-54.1726,-25.6825
Crypturellus tataupa,-54.3255,-25.6934
Crypturellus tataupa,-65.702,-25.7116
Crypturellus tataupa,-54.0889,-25.7117
Crypturellus tataupa,-56.2053,-25.7119
Crypturellus tataupa,-54.5832,-25.7139
Crypturellus tataupa,-58.5875,-25.7162
Crypturellus tataupa,-54.4046,-25.7227
Crypturellus tataupa,-57.1024,-25.723
Crypturellus tataupa,-56.2849,-25.7275
Crypturellus tataupa,-54.5303,-25.7277
Crypturellus tataupa,-57.7203,-25.7302
Crypturellus tataupa,-59.0109,-25.731
Crypturellus tataupa,-54.4761,-25.7318
Crypturellus tataupa,-53.0448,-25.7332
Crypturellus tataupa,-58.1177,-25.7378
Crypturellus tataupa,-65.1261,-25.7381
Crypturellus tataupa,-55.69,-25.74
Crypturellus tataupa,-50.7833,-25.75
Crypturellus tataupa,-54.94,-25.76
Crypturellus tataupa,-65.0369,-25.7611
Crypturellus tataupa,-55.3204,-25.7695
Crypturellus tataupa,-56.2237,-25.7699
Crypturellus tataupa,-58.0372,-25.7814
Crypturellus tataupa,-52.9661,-25.7818
Crypturellus tataupa,-65.1338,-25.7834
Crypturellus tataupa,-58.9178,-25.7844
Crypturellus tataupa,-52.0992,-25.7908
Crypturellus tataupa,-56.4662,-25.7944
Crypturellus tataupa,-65.0775,-25.8029
Crypturellus tataupa,-54.0144,-25.8095
Crypturellus tataupa,-57.9982,-25.8178
Crypturellus tataupa,-53.8772,-25.8282
Crypturellus tataupa,-54.5848,-25.83
Crypturellus tataupa,-56.2167,-25.8333
Crypturellus tataupa,-54.85,-25.85
Crypturellus tataupa,-62.5803,-25.8545
Crypturellus tataupa,-54.1688,-25.8573
Crypturellus tataupa,-64.9254,-25.858
Crypturellus tataupa,-54.5234,-25.8613
Crypturellus tataupa,-53.9725,-25.87
Crypturellus tataupa,-56.7749,-25.8702
Crypturellus tataupa,-57.9263,-25.8805
Crypturellus tataupa,-57.1659,-25.8867
Crypturellus tataupa,-54.411,-25.8931
Crypturellus tataupa,-59.2333,-25.8981
Crypturellus tataupa,-58.5161,-25.9113
Crypturellus tataupa,-54.3561,-25.9114
Crypturellus tataupa,-56.1517,-25.9141
Crypturellus tataupa,-52.1667,-25.9167
Crypturellus tataupa,-56.8708,-25.917
Crypturellus tataupa,-54.5837,-25.9196
Crypturellus tataupa,-61.7169,-25.9222
Crypturellus tataupa,-54.2775,-25.9264
Crypturellus tataupa,-58.2185,-25.932
Crypturellus tataupa,-48.7222,-25.938
Crypturellus tataupa,-56.1836,-25.9626
Crypturellus tataupa,-58.0503,-25.9734
Crypturellus tataupa,-56.7303,-25.9776
Crypturellus tataupa,-54.1072,-25.9866
Crypturellus tataupa,-58.1711,-25.9888
Crypturellus tataupa,-54.6264,-25.9916
Crypturellus tataupa,-57.0516,-25.9937
Crypturellus tataupa,-57.5333,-26
Crypturellus tataupa,-54.413,-26.0012
Crypturellus tataupa,-61.8345,-26.009
Crypturellus tataupa,-53.0879,-26.0129
Crypturellus tataupa,-54.6753,-26.0147
Crypturellus tataupa,-54.5868,-26.0238
Crypturellus tataupa,-54.0693,-26.0271
Crypturellus tataupa,-53.799,-26.0284
Crypturellus tataupa,-58.0532,-26.0334
Crypturellus tataupa,-62.828,-26.0346
Crypturellus tataupa,-59.9387,-26.043
Crypturellus tataupa,-56.7586,-26.0491
Crypturellus tataupa,-56.4981,-26.0501
Crypturellus tataupa,-54.1102,-26.058
Crypturellus tataupa,-53.7405,-26.059
Crypturellus tataupa,-57.9357,-26.0591
Crypturellus tataupa,-55.1575,-26.0626
Crypturellus tataupa,-56.8503,-26.0763
Crypturellus tataupa,-55.33,-26.08
Crypturellus tataupa,-56.8,-26.08
Crypturellus tataupa,-55.6333,-26.0833
Crypturellus tataupa,-65.4873,-26.0853
Crypturellus tataupa,-55.4427,-26.0972
Crypturellus tataupa,-58.2592,-26.0993
Crypturellus tataupa,-55.9392,-26.113
Crypturellus tataupa,-58.122,-26.119
Crypturellus tataupa,-59.7204,-26.1247
Crypturellus tataupa,-55.7302,-26.1302
Crypturellus tataupa,-48.9634,-26.1431
Crypturellus tataupa,-55.8829,-26.1477
Crypturellus tataupa,-58.9707,-26.1667
Crypturellus tataupa,-56.0823,-26.1832
Crypturellus tataupa,-54.2887,-26.1907
Crypturellus tataupa,-48.9327,-26.1911
Crypturellus tataupa,-54.2043,-26.1988
Crypturellus tataupa,-52.0219,-26.2167
Crypturellus tataupa,-58.0564,-26.2169
Crypturellus tataupa,-58.8615,-26.2181
Crypturellus tataupa,-58.2154,-26.2186
Crypturellus tataupa,-58.1564,-26.2187
Crypturellus tataupa,-49.0968,-26.2194
Crypturellus tataupa,-58.7017,-26.2223
Crypturellus tataupa,-56.7567,-26.2224
Crypturellus tataupa,-57.2842,-26.2232
Crypturellus tataupa,-58.8084,-26.2263
Crypturellus tataupa,-61.8374,-26.2295
Crypturellus tataupa,-55.7667,-26.2333
Crypturellus tataupa,-58.6275,-26.2447
Crypturellus tataupa,-58.2508,-26.2535
Crypturellus tataupa,-60.0042,-26.2608
Crypturellus tataupa,-48.9642,-26.2608
Crypturellus tataupa,-48.8452,-26.2834
Crypturellus tataupa,-59.145,-26.2892
Crypturellus tataupa,-49.0031,-26.2921
Crypturellus tataupa,-49.1898,-26.2951
Crypturellus tataupa,-58.2149,-26.3055
Crypturellus tataupa,-55.1248,-26.3101
Crypturellus tataupa,-55.5161,-26.3116
Crypturellus tataupa,-48.961,-26.318
Crypturellus tataupa,-48.8939,-26.3181
Crypturellus tataupa,-56.2,-26.33
Crypturellus tataupa,-55.5354,-26.3547
Crypturellus tataupa,-53.2596,-26.358
Crypturellus tataupa,-58.3269,-26.3642
Crypturellus tataupa,-54.6363,-26.3663
Crypturellus tataupa,-58.2124,-26.3753
Crypturellus tataupa,-48.9994,-26.3763
Crypturellus tataupa,-65.3036,-26.3776
Crypturellus tataupa,-49.2476,-26.3796
Crypturellus tataupa,-48.7883,-26.3857
Crypturellus tataupa,-54.6808,-26.3869
Crypturellus tataupa,-58.3677,-26.3912
Crypturellus tataupa,-53.7333,-26.4
Crypturellus tataupa,-58.5642,-26.4092
Crypturellus tataupa,-54.6105,-26.4094
Crypturellus tataupa,-49.2482,-26.4253
Crypturellus tataupa,-53.8405,-26.4256
Crypturellus tataupa,-55.8,-26.43
Crypturellus tataupa,-54.1428,-26.4407
Crypturellus tataupa,-53.9679,-26.4683
Crypturellus tataupa,-53.8961,-26.4684
Crypturellus tataupa,-58.2142,-26.4709
Crypturellus tataupa,-58.2724,-26.4807
Crypturellus tataupa,-55.6913,-26.4874
Crypturellus tataupa,-65.2882,-26.4877
Crypturellus tataupa,-54.7561,-26.5
Crypturellus tataupa,-54.6579,-26.5011
Crypturellus tataupa,-49.1262,-26.5037
Crypturellus tataupa,-54.0045,-26.5041
Crypturellus tataupa,-49.0161,-26.5053
Crypturellus tataupa,-55.7668,-26.516
Crypturellus tataupa,-56.8667,-26.5167
Crypturellus tataupa,-54.5569,-26.5267
Crypturellus tataupa,-61.2138,-26.5328
Crypturellus tataupa,-58.23,-26.536
Crypturellus tataupa,-53.9625,-26.5417
Crypturellus tataupa,-58.0167,-26.55
Crypturellus tataupa,-49.3762,-26.5515
Crypturellus tataupa,-55.4014,-26.5546
Crypturellus tataupa,-54.7722,-26.5548
Crypturellus tataupa,-65.2385,-26.5661
Crypturellus tataupa,-65.0247,-26.5685
Crypturellus tataupa,-53.8025,-26.5724
Crypturellus tataupa,-50.753,-26.5749
Crypturellus tataupa,-57.7833,-26.5833
Crypturellus tataupa,-58.14,-26.5883
Crypturellus tataupa,-49.3337,-26.591
Crypturellus tataupa,-58.4383,-26.5923
Crypturellus tataupa,-54.2882,-26.5928
Crypturellus tataupa,-49.1353,-26.5961
Crypturellus tataupa,-49.0756,-26.6034
Crypturellus tataupa,-65.1933,-26.6139
Crypturellus tataupa,-54.1081,-26.6244
Crypturellus tataupa,-54.7104,-26.6289
Crypturellus tataupa,-58.1219,-26.6306
Crypturellus tataupa,-55.6644,-26.638
Crypturellus tataupa,-54.9309,-26.6535
Crypturellus tataupa,-49.0213,-26.6548
Crypturellus tataupa,-65.396,-26.6603
Crypturellus tataupa,-54.85,-26.6667
Crypturellus tataupa,-54.2645,-26.6898
Crypturellus tataupa,-49.1428,-26.6914
Crypturellus tataupa,-56.0333,-26.7
Crypturellus tataupa,-56.7,-26.7
Crypturellus tataupa,-60.7512,-26.7139
Crypturellus tataupa,-59.069,-26.7158
Crypturellus tataupa,-56.2801,-26.7199
Crypturellus tataupa,-57.945,-26.7222
Crypturellus tataupa,-53.8887,-26.7307
Crypturellus tataupa,-65.3864,-26.7354
Crypturellus tataupa,-49.1931,-26.7398
Crypturellus tataupa,-49.0233,-26.7553
Crypturellus tataupa,-54.9252,-26.7583
Crypturellus tataupa,-58.0075,-26.7606
Crypturellus tataupa,-58.7422,-26.7704
Crypturellus tataupa,-48.7161,-26.776
Crypturellus tataupa,-49.1378,-26.7763
Crypturellus tataupa,-49.32,-26.7935
Crypturellus tataupa,-65.3179,-26.8036
Crypturellus tataupa,-48.9472,-26.8078
Crypturellus tataupa,-59.6067,-26.8083
Crypturellus tataupa,-59.709,-26.827
Crypturellus tataupa,-57.994,-26.8369
Crypturellus tataupa,-48.7881,-26.8374
Crypturellus tataupa,-58.3088,-26.8463
Crypturellus tataupa,-58.042,-26.8525
Crypturellus tataupa,-58.2004,-26.8547
Crypturellus tataupa,-53.968,-26.8574
Crypturellus tataupa,-49.043,-26.8628
Crypturellus tataupa,-63.0813,-26.8637
Crypturellus tataupa,-54.2179,-26.8681
Crypturellus tataupa,-54.1351,-26.8756
Crypturellus tataupa,-58.3656,-26.8881
Crypturellus tataupa,-58.306,-26.8967
Crypturellus tataupa,-59.0075,-26.8974
Crypturellus tataupa,-48.9764,-26.9062
Crypturellus tataupa,-55.3088,-26.9068
Crypturellus tataupa,-57.9508,-26.9091
Crypturellus tataupa,-49.0752,-26.9217
Crypturellus tataupa,-54.2154,-26.9283
Crypturellus tataupa,-54.1525,-26.9334
Crypturellus tataupa,-58.7549,-26.9369
Crypturellus tataupa,-59.5177,-26.9429
Crypturellus tataupa,-58.653,-26.9453
Crypturellus tataupa,-58.9965,-26.9542
Crypturellus tataupa,-56.2441,-26.9567
Crypturellus tataupa,-58.5872,-26.9745
Crypturellus tataupa,-53.622,-26.9761
Crypturellus tataupa,-58.8639,-26.9794
Crypturellus tataupa,-58.7162,-26.98
Crypturellus tataupa,-54.2397,-26.9847
Crypturellus tataupa,-54.1652,-26.9913
Crypturellus tataupa,-55.6032,-26.9961
Crypturellus tataupa,-51.7333,-27
Crypturellus tataupa,-48.7036,-27.0037
Crypturellus tataupa,-58.2633,-27.005
Crypturellus tataupa,-49.1113,-27.0059
Crypturellus tataupa,-54.6938,-27.0163
Crypturellus tataupa,-65.6597,-27.0214
Crypturellus tataupa,-54.0393,-27.0223
Crypturellus tataupa,-58.8131,-27.0322
Crypturellus tataupa,-53.6599,-27.0327
Crypturellus tataupa,-56.2041,-27.0334
Crypturellus tataupa,-58.7049,-27.038
Crypturellus tataupa,-58.12,-27.0416
Crypturellus tataupa,-54.1009,-27.0437
Crypturellus tataupa,-56.1333,-27.05
Crypturellus tataupa,-54.8258,-27.06
Crypturellus tataupa,-58.5089,-27.0656
Crypturellus tataupa,-49.0907,-27.0722
Crypturellus tataupa,-58.851,-27.0733
Crypturellus tataupa,-58.4153,-27.0875
Crypturellus tataupa,-54.952,-27.0881
Crypturellus tataupa,-56.25,-27.1
Crypturellus tataupa,-49.157,-27.1061
Crypturellus tataupa,-58.1,-27.1167
Crypturellus tataupa,-58.6441,-27.1186
Crypturellus tataupa,-49.1013,-27.1225
Crypturellus tataupa,-65.3003,-27.1355
Crypturellus tataupa,-58.7887,-27.1377
Crypturellus tataupa,-64.8095,-27.138
Crypturellus tataupa,-56.7596,-27.1394
Crypturellus tataupa,-56.2875,-27.1397
Crypturellus tataupa,-53.8664,-27.1404
Crypturellus tataupa,-53.9261,-27.1412
Crypturellus tataupa,-53.9806,-27.1522
Crypturellus tataupa,-63.6667,-27.1667
Crypturellus tataupa,-65.3561,-27.167
Crypturellus tataupa,-49.2151,-27.1738
Crypturellus tataupa,-55.4571,-27.1787
Crypturellus tataupa,-55.7778,-27.1836
Crypturellus tataupa,-52.7772,-27.1857
Crypturellus tataupa,-54.1547,-27.1888
Crypturellus tataupa,-65.3089,-27.1952
Crypturellus tataupa,-65.7326,-27.1977
Crypturellus tataupa,-49.7568,-27.2003
Crypturellus tataupa,-56.751,-27.2127
Crypturellus tataupa,-56.9333,-27.2167
Crypturellus tataupa,-49.1443,-27.2214
Crypturellus tataupa,-61.1849,-27.2218
Crypturellus tataupa,-59.7137,-27.2257
Crypturellus tataupa,-54.0373,-27.2268
Crypturellus tataupa,-49.6239,-27.2296
Crypturellus tataupa,-59.2743,-27.2317
Crypturellus tataupa,-54.7307,-27.235
Crypturellus tataupa,-52.593,-27.2423
Crypturellus tataupa,-58.5452,-27.2433
Crypturellus tataupa,-58.5974,-27.2444
Crypturellus tataupa,-63.5801,-27.2475
Crypturellus tataupa,-52.9526,-27.2481
Crypturellus tataupa,-55.5989,-27.2578
Crypturellus tataupa,-56.02,-27.26
Crypturellus tataupa,-59.0361,-27.2785
Crypturellus tataupa,-54.2231,-27.2799
Crypturellus tataupa,-55.4985,-27.2837
Crypturellus tataupa,-65.0112,-27.2876
Crypturellus tataupa,-52.1154,-27.2907
Crypturellus tataupa,-58.5114,-27.2963
Crypturellus tataupa,-58.8997,-27.2982
Crypturellus tataupa,-55.5772,-27.3017
Crypturellus tataupa,-57.2569,-27.3117
Crypturellus tataupa,-58.9471,-27.3198
Crypturellus tataupa,-57.605,-27.32
Crypturellus tataupa,-55.83,-27.33
Crypturellus tataupa,-55.5196,-27.3325
Crypturellus tataupa,-53.6533,-27.3442
Crypturellus tataupa,-63.5353,-27.3519
Crypturellus tataupa,-65.5961,-27.352
Crypturellus tataupa,-55.6121,-27.3525
Crypturellus tataupa,-49.3456,-27.3544
Crypturellus tataupa,-56.0038,-27.3604
Crypturellus tataupa,-52.9667,-27.3667
Crypturellus tataupa,-56.85,-27.3833
Crypturellus tataupa,-54.2312,-27.3895
Crypturellus tataupa,-55.5805,-27.3895
Crypturellus tataupa,-58.9821,-27.3898
Crypturellus tataupa,-58.3849,-27.3933
Crypturellus tataupa,-56.74,-27.4
Crypturellus tataupa,-55.008,-27.4063
Crypturellus tataupa,-56.263,-27.4115
Crypturellus tataupa,-55.6653,-27.416
Crypturellus tataupa,-59.2107,-27.4253
Crypturellus tataupa,-58.8146,-27.4286
Crypturellus tataupa,-58.9208,-27.4438
Crypturellus tataupa,-59.0489,-27.4447
Crypturellus tataupa,-55.7202,-27.4546
Crypturellus tataupa,-55.8146,-27.4584
Crypturellus tataupa,-55.5661,-27.4621
Crypturellus tataupa,-58.6726,-27.472
Crypturellus tataupa,-55.1654,-27.48
Crypturellus tataupa,-55.7599,-27.4924
Crypturellus tataupa,-64.9365,-27.5032
Crypturellus tataupa,-55.5842,-27.5106
Crypturellus tataupa,-60.1918,-27.512
Crypturellus tataupa,-58.9689,-27.5121
Crypturellus tataupa,-65.2916,-27.5145
Crypturellus tataupa,-64.8864,-27.5193
Crypturellus tataupa,-64.8226,-27.5292
Crypturellus tataupa,-55.6662,-27.54
Crypturellus tataupa,-55.7224,-27.5554
Crypturellus tataupa,-55.4927,-27.5572
Crypturellus tataupa,-48.6741,-27.5601
Crypturellus tataupa,-64.464,-27.5765
Crypturellus tataupa,-58.9138,-27.5872
Crypturellus tataupa,-56.7892,-27.6077
Crypturellus tataupa,-55.7052,-27.6146
Crypturellus tataupa,-55.6301,-27.6169
Crypturellus tataupa,-64.011,-27.618
Crypturellus tataupa,-65.384,-27.6407
Crypturellus tataupa,-55.31,-27.6414
Crypturellus tataupa,-64.3622,-27.651
Crypturellus tataupa,-58.8525,-27.6528
Crypturellus tataupa,-65.7625,-27.6592
Crypturellus tataupa,-55.4378,-27.6656
Crypturellus tataupa,-64.312,-27.6803
Crypturellus tataupa,-48.993,-27.7036
Crypturellus tataupa,-64.2636,-27.7065
Crypturellus tataupa,-57.1872,-27.7106
Crypturellus tataupa,-48.8249,-27.7131
Crypturellus tataupa,-48.7428,-27.729
Crypturellus tataupa,-55.5655,-27.7442
Crypturellus tataupa,-64.3905,-27.7498
Crypturellus tataupa,-64.3092,-27.7647
Crypturellus tataupa,-48.7986,-27.7729
Crypturellus tataupa,-56.8646,-27.7815
Crypturellus tataupa,-64.2199,-27.7891
Crypturellus tataupa,-48.87,-27.8219
Crypturellus tataupa,-55.0999,-27.8289
Crypturellus tataupa,-64.2665,-27.8651
Crypturellus tataupa,-54.4833,-27.8667
Crypturellus tataupa,-55.3451,-27.8915
Crypturellus tataupa,-58.8669,-27.9187
Crypturellus tataupa,-54.4643,-27.9555
Crypturellus tataupa,-54.4113,-27.9732
Crypturellus tataupa,-49.0995,-27.974
Crypturellus tataupa,-48.9224,-27.9907
Crypturellus tataupa,-59.3206,-28.0009
Crypturellus tataupa,-55.0085,-28.0032
Crypturellus tataupa,-65.5799,-28.0047
Crypturellus tataupa,-59.5285,-28.0111
Crypturellus tataupa,-58.0573,-28.0114
Crypturellus tataupa,-49.6146,-28.0223
Crypturellus tataupa,-54.9381,-28.0224
Crypturellus tataupa,-49.1503,-28.0334
Crypturellus tataupa,-49.3654,-28.0579
Crypturellus tataupa,-65.6161,-28.0748
Crypturellus tataupa,-48.9434,-28.0857
Crypturellus tataupa,-61.2086,-28.0894
Crypturellus tataupa,-65.6669,-28.1431
Crypturellus tataupa,-59.4095,-28.1475
Crypturellus tataupa,-59.283,-28.1555
Crypturellus tataupa,-55.5667,-28.1667
Crypturellus tataupa,-56.02,-28.1667
Crypturellus tataupa,-55.6405,-28.1764
Crypturellus tataupa,-65.7849,-28.189
Crypturellus tataupa,-49.3927,-28.1914
Crypturellus tataupa,-59.3729,-28.204
Crypturellus tataupa,-59.5639,-28.2163
Crypturellus tataupa,-53.6703,-28.2229
Crypturellus tataupa,-55.9745,-28.2262
Crypturellus tataupa,-61.6874,-28.2288
Crypturellus tataupa,-55.756,-28.2295
Crypturellus tataupa,-54.2541,-28.2657
Crypturellus tataupa,-54.3417,-28.3014
Crypturellus tataupa,-55.7741,-28.3192
Crypturellus tataupa,-58.7064,-28.3391
Crypturellus tataupa,-64.8185,-28.37
Crypturellus tataupa,-53.8633,-28.3864
Crypturellus tataupa,-53.9502,-28.3908
Crypturellus tataupa,-54.2964,-28.4292
Crypturellus tataupa,-54.0061,-28.4387
Crypturellus tataupa,-49.5203,-28.4901
Crypturellus tataupa,-54.5885,-28.4925
Crypturellus tataupa,-59.2628,-28.5052
Crypturellus tataupa,-49.342,-28.5256
Crypturellus tataupa,-49.109,-28.5354
Crypturellus tataupa,-57.1742,-28.5355
Crypturellus tataupa,-61.8003,-28.5382
Crypturellus tataupa,-54.5547,-28.5394
Crypturellus tataupa,-49.5916,-28.5604
Crypturellus tataupa,-65.7568,-28.5715
Crypturellus tataupa,-56.0126,-28.5733
Crypturellus tataupa,-64.9809,-28.5748
Crypturellus tataupa,-65.1124,-28.5823
Crypturellus tataupa,-49.5504,-28.597
Crypturellus tataupa,-65.1755,-28.6089
Crypturellus tataupa,-61.4478,-28.618
Crypturellus tataupa,-49.5078,-28.6321
Crypturellus tataupa,-65.1321,-28.6364
Crypturellus tataupa,-49.68,-28.6714
Crypturellus tataupa,-65.1076,-28.6817
Crypturellus tataupa,-58.2852,-28.6882
Crypturellus tataupa,-49.4656,-28.6971
Crypturellus tataupa,-49.6339,-28.7063
Crypturellus tataupa,-59.3911,-28.7201
Crypturellus tataupa,-51.7955,-28.7596
Crypturellus tataupa,-59.0252,-28.7721
Crypturellus tataupa,-60.2217,-28.791
Crypturellus tataupa,-49.9346,-28.804
Crypturellus tataupa,-51.0035,-28.8178
Crypturellus tataupa,-59.9451,-28.8415
Crypturellus tataupa,-59.4766,-28.8536
Crypturellus tataupa,-60.1805,-28.9034
Crypturellus tataupa,-65.0924,-28.9164
Crypturellus tataupa,-51.5265,-28.962
Crypturellus tataupa,-51.8937,-28.9711
Crypturellus tataupa,-51.5774,-28.977
Crypturellus tataupa,-51.7177,-28.9892
Crypturellus tataupa,-51.6514,-29.0028
Crypturellus tataupa,-60.1384,-29.0148
Crypturellus tataupa,-51.3188,-29.0158
Crypturellus tataupa,-51.9082,-29.0453
Crypturellus tataupa,-56.5465,-29.0821
Crypturellus tataupa,-51.8529,-29.1163
Crypturellus tataupa,-52.0636,-29.1621
Crypturellus tataupa,-50.0307,-29.1694
Crypturellus tataupa,-51.1179,-29.1855
Crypturellus tataupa,-49.9524,-29.1976
Crypturellus tataupa,-66.7686,-29.2097
Crypturellus tataupa,-59.5712,-29.2462
Crypturellus tataupa,-50.1155,-29.2593
Crypturellus tataupa,-63.2032,-29.261
Crypturellus tataupa,-51.9627,-29.268
Crypturellus tataupa,-51.8936,-29.269
Crypturellus tataupa,-52.1969,-29.2727
Crypturellus tataupa,-52.3239,-29.2801
Crypturellus tataupa,-52.1111,-29.2876
Crypturellus tataupa,-63.35,-29.3
Crypturellus tataupa,-51.8877,-29.3138
Crypturellus tataupa,-52.4205,-29.3459
Crypturellus tataupa,-51.9348,-29.3577
Crypturellus tataupa,-52.5442,-29.395
Crypturellus tataupa,-52.233,-29.4029
Crypturellus tataupa,-50.0977,-29.4297
Crypturellus tataupa,-50.3936,-29.432
Crypturellus tataupa,-50.5333,-29.4333
Crypturellus tataupa,-50.6085,-29.4376
Crypturellus tataupa,-60.3838,-29.4396
Crypturellus tataupa,-51.1381,-29.4429
Crypturellus tataupa,-51.9972,-29.46
Crypturellus tataupa,-53.2808,-29.4633
Crypturellus tataupa,-60.1956,-29.4649
Crypturellus tataupa,-50.1748,-29.481
